origin,destination
"56.75533544999996, 22.641517199999967","56.821137999999955, 22.427746299999992"
"56.977797399999936, 23.905844699999925","56.963235200000135, 23.690049799999958"
"56.95058480000011, 23.589979000000127","56.948843200000105, 23.74163780000015"
"56.9443511, 24.080862200000016","56.855694700000136, 24.07080129999996"
"56.99423440000001, 24.13156360000002","57.081346600000074, 24.11534210000007"
"56.95813250000038, 24.046892900000053","56.87810000000011, 23.99409289999999"
"56.957100499999925, 24.290942000000044","56.957291000000055, 24.081889799999992"
"56.94854369999989, 24.16317350000002","56.92802600000004, 24.32520779999994"
"56.877881799999884, 23.935519400000004","56.90507630000013, 24.12460159999995"
"56.92049870000003, 24.031665900000043","56.98087949999991, 24.1652093000001"
"56.946250700000135, 23.99939520000014","56.86443070000011, 24.108263400000027"
"57.10282819999972, 24.389025500000006","57.167941500000026, 24.46270379999991"
"57.12034750000017, 24.524375199999987","57.154171100000106, 24.425321100000016"
"56.93529070000009, 24.196851400000043","56.95347910000007, 24.01188839999993"
"56.76611009999997, 22.578170199999995","56.73387380000011, 22.833171200000034"
"56.95415069999984, 23.636897300000005","56.97575960000015, 23.814772700000027"
"56.999470700000266, 24.15536829999993","57.076530799999965, 24.097156499999997"
"56.953877000000034, 23.684500499999974","56.971978499999615, 23.894605500000043"
"55.858984400000004, 26.50386439999994","55.91926520000063, 26.55878459999995"
"56.97419259999987, 23.793243099999938","56.9174686, 23.602844899999997"
"56.968915299999885, 24.129894000000103","57.07739490000008, 24.104779600000054"
"57.19581109999994, 24.482976200000063","57.10317545000012, 24.434040850000038"
"56.95142249999986, 24.058295199999872","56.94460809999984, 24.278948700000043"
"56.912916699999954, 24.090009499999947","57.00694750000004, 24.08756409999996"
"56.987090000000094, 23.861675000000044","56.958838600000156, 23.661795600000023"
"56.86247200000022, 24.283593400000143","56.90632310000011, 24.089018699999933"
"55.8587743, 26.5853565","55.905476900000465, 26.578752900000026"
